Identifiant,n° notice BnF,Type de notice ,Type de document,Localisation,Exemplaire n°,Titre,Auteur,Contributeur,Editeur,Date,Description,Sujet,Couverture,Langue,Format
http://catalogue.bnf.fr/ark:/12148/cb385031548,38503154,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-484 (4) | ,3,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 6, Cours du 20 décembre 1983 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Platon (0427?-0348? av. J.-C.) -- Critique et interprétation | Empédocle (0490?-0430? av. J.-C.) -- Critique et interprétation | Melville, Herman (1819-1891) -- Critique et interprétation | Nietzsche, Friedrich (1844-1900) -- Critique et interprétation | Théorie de la connaissance | Erreur | Sophistes (philosophie grecque) | Idée (philosophie) | ",,fre | français | ,"3 disques compacts enregistrables (1 h 01 min 33 s, 59 min 44 s, 45 min 49 s)"
http://catalogue.bnf.fr/ark:/12148/cb38478388m,38478388,monographie,enregistrement sonore,Document numérique | NUMAUD-128346 | ,1,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 01, Cours du 30 octobre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 1215 2216 0570numéro de fabrication,Pensée | Subjectivité | Philosophie et cinéma | ,,fre | français | ,"4 disques compacts enregistrables (14 min 14 s, 1 h 05 min 24 s, 13 min 34 s, 1 h 01 min 16 s)"
http://catalogue.bnf.fr/ark:/12148/cb38478388m,38478388,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-671 (3) | ,2,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 01, Cours du 30 octobre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 1215 2216 0570numéro de fabrication,Pensée | Subjectivité | Philosophie et cinéma | ,,fre | français | ,"4 disques compacts enregistrables (14 min 14 s, 1 h 05 min 24 s, 13 min 34 s, 1 h 01 min 16 s)"
http://catalogue.bnf.fr/ark:/12148/cb38478388m,38478388,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-671 (4) | ,3,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 01, Cours du 30 octobre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 1215 2216 0570numéro de fabrication,Pensée | Subjectivité | Philosophie et cinéma | ,,fre | français | ,"4 disques compacts enregistrables (14 min 14 s, 1 h 05 min 24 s, 13 min 34 s, 1 h 01 min 16 s)"
http://catalogue.bnf.fr/ark:/12148/cb38478391h,38478391,monographie,enregistrement sonore,Document numérique | NUMAUD-128347 | ,1,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 02, Cours du 6 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320463numéro de fabrication,Catégories (philosophie) | Croyance (philosophie) | Philosophie et cinéma | ,,fre | français | ,"3 disques compacts enregistrables (1 h 02 min, 49 min, 46 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478391h,38478391,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-672 (3) | ,2,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 02, Cours du 6 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320463numéro de fabrication,Catégories (philosophie) | Croyance (philosophie) | Philosophie et cinéma | ,,fre | français | ,"3 disques compacts enregistrables (1 h 02 min, 49 min, 46 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478391h,38478391,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-672 (4) | ,3,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 02, Cours du 6 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320463numéro de fabrication,Catégories (philosophie) | Croyance (philosophie) | Philosophie et cinéma | ,,fre | français | ,"3 disques compacts enregistrables (1 h 02 min, 49 min, 46 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478394j,38478394,monographie,enregistrement sonore,Document numérique | NUMAUD-128348 | ,1,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 03, Cours du 13 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320179numéro de fabrication,Philosophie et cinéma | Croyance (philosophie) | Philosophie -- Méthodologie | ,,fre | français | ,"3 disques compacts enregistrables (58 min, 45 min, 39 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478394j,38478394,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-673 (3) | ,2,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 03, Cours du 13 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320179numéro de fabrication,Philosophie et cinéma | Croyance (philosophie) | Philosophie -- Méthodologie | ,,fre | français | ,"3 disques compacts enregistrables (58 min, 45 min, 39 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478394j,38478394,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-673 (4) | ,3,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 03, Cours du 13 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320179numéro de fabrication,Philosophie et cinéma | Croyance (philosophie) | Philosophie -- Méthodologie | ,,fre | français | ,"3 disques compacts enregistrables (58 min, 45 min, 39 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478415p,38478415,monographie,enregistrement sonore,Document numérique | NUMAUD-128349 | ,1,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 04, Cours du 20 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320200numéro de fabrication,Philosophie et cinéma | Corps (philosophie) | Intériorité | ,,fre | français | ,"3 disques compacts enregistrables (44 min, 58 min, 40 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478415p,38478415,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-674 (3) | ,2,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 04, Cours du 20 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320200numéro de fabrication,Philosophie et cinéma | Corps (philosophie) | Intériorité | ,,fre | français | ,"3 disques compacts enregistrables (44 min, 58 min, 40 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478415p,38478415,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-674 (4) | ,3,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 04, Cours du 20 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320200numéro de fabrication,Philosophie et cinéma | Corps (philosophie) | Intériorité | ,,fre | français | ,"3 disques compacts enregistrables (44 min, 58 min, 40 min)"
http://catalogue.bnf.fr/ark:/12148/cb384784161,38478416,monographie,enregistrement sonore,Document numérique | NUMAUD-128350 | ,1,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 05, Cours du 27 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320214numéro de fabrication,Philosophie et cinéma | Continu (philosophie) | ,,fre | français | ,"2 disques compacts enregistrables (1 h 03 min, 34 min)"
http://catalogue.bnf.fr/ark:/12148/cb384784161,38478416,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-675 (3) | ,2,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 05, Cours du 27 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320214numéro de fabrication,Philosophie et cinéma | Continu (philosophie) | ,,fre | français | ,"2 disques compacts enregistrables (1 h 03 min, 34 min)"
http://catalogue.bnf.fr/ark:/12148/cb384784161,38478416,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-675 (4) | ,3,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 05, Cours du 27 novembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520320214numéro de fabrication,Philosophie et cinéma | Continu (philosophie) | ,,fre | français | ,"2 disques compacts enregistrables (1 h 03 min, 34 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478417c,38478417,monographie,enregistrement sonore,Document numérique | NUMAUD-128351 | ,1,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 06, Cours du 11 décembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723420340653numéro de fabrication,Aléatoire | Philosophie et cinéma | Localisation cérébrale | ,,fre | français | ,"3 disques compacts enregistrables (58 min, 49 min, 52 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478417c,38478417,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-676 (3) | ,2,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 06, Cours du 11 décembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723420340653numéro de fabrication,Aléatoire | Philosophie et cinéma | Localisation cérébrale | ,,fre | français | ,"3 disques compacts enregistrables (58 min, 49 min, 52 min)"
http://catalogue.bnf.fr/ark:/12148/cb38478417c,38478417,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-676 (4) | ,3,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 06, Cours du 11 décembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723420340653numéro de fabrication,Aléatoire | Philosophie et cinéma | Localisation cérébrale | ,,fre | français | ,"3 disques compacts enregistrables (58 min, 49 min, 52 min)"
http://catalogue.bnf.fr/ark:/12148/cb384784192,38478419,monographie,enregistrement sonore,Document numérique | NUMAUD-128352 | ,1,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 07, Cours du 18 décembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723420342636numéro de fabrication,Cinéma | Philosophie et cinéma | Espace et temps -- Au cinéma | ,,fre | français | ,"3 disques compacts enregistrables (58 min, 59 min, 26 min)"
http://catalogue.bnf.fr/ark:/12148/cb384784192,38478419,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-677 (3) | ,2,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 07, Cours du 18 décembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723420342636numéro de fabrication,Cinéma | Philosophie et cinéma | Espace et temps -- Au cinéma | ,,fre | français | ,"3 disques compacts enregistrables (58 min, 59 min, 26 min)"
http://catalogue.bnf.fr/ark:/12148/cb384784192,38478419,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-677 (4) | ,3,"[Sur le cinéma]. L'image-pensée : année universitaire 1984-1985. 07, Cours du 18 décembre 1984 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723420342636numéro de fabrication,Cinéma | Philosophie et cinéma | Espace et temps -- Au cinéma | ,,fre | français | ,"3 disques compacts enregistrables (58 min, 59 min, 26 min)"
http://catalogue.bnf.fr/ark:/12148/cb38503153x,38503153,monographie,enregistrement sonore,Document numérique | NUMAUD-128245 | ,1,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 7, Cours du 10 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Mankiewicz, Joseph Leo (1909-1993) -- Critique et interprétation | Bresson, Robert (1901-1999) -- Critique et interprétation | Bergson, Henri (1859-1941). Matière et mémoire | Espace et temps -- Au cinéma | Erreur | Flash-back | Temps (philosophie) | Mémoire (philosophie) | Mouvement (philosophie) | Recognition (psychologie) | Philosophie et cinéma | ",,fre | français | ,"3 disques compacts enregistrables (46 min 01 s, 46 min, 42 min 30 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503153x,38503153,monographie,enregistrement sonore,Tolbiac | PDC12-485 (3) | ,2,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 7, Cours du 10 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Mankiewicz, Joseph Leo (1909-1993) -- Critique et interprétation | Bresson, Robert (1901-1999) -- Critique et interprétation | Bergson, Henri (1859-1941). Matière et mémoire | Espace et temps -- Au cinéma | Erreur | Flash-back | Temps (philosophie) | Mémoire (philosophie) | Mouvement (philosophie) | Recognition (psychologie) | Philosophie et cinéma | ",,fre | français | ,"3 disques compacts enregistrables (46 min 01 s, 46 min, 42 min 30 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503153x,38503153,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-485 (4) | ,3,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 7, Cours du 10 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Mankiewicz, Joseph Leo (1909-1993) -- Critique et interprétation | Bresson, Robert (1901-1999) -- Critique et interprétation | Bergson, Henri (1859-1941). Matière et mémoire | Espace et temps -- Au cinéma | Erreur | Flash-back | Temps (philosophie) | Mémoire (philosophie) | Mouvement (philosophie) | Recognition (psychologie) | Philosophie et cinéma | ",,fre | français | ,"3 disques compacts enregistrables (46 min 01 s, 46 min, 42 min 30 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503152k,38503152,monographie,enregistrement sonore,Document numérique | NUMAUD-128246 | ,1,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 8, Cours du 17 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Pasolini, Pier Paolo (1922-1975) -- Critique et interprétation | Rossellini, Roberto (1906-1977) -- Critique et interprétation | Visconti, Luchino (1906-1976) -- Critique et interprétation | Schefer, Jean-Louis (1938-2022) -- Critique et interprétation | Néo-réalisme (cinéma) | Temps (philosophie) -- Au cinéma | Mouvement (philosophie) | Image (philosophie) | Philosophie et cinéma | Montage (cinéma) | ",,fre | français | ,"3 disques compacts enregistrables (59 min 16 s, 1 h 13 s, 33 min 09 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503152k,38503152,monographie,enregistrement sonore,Tolbiac | PDC12-486 (3) | ,2,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 8, Cours du 17 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Pasolini, Pier Paolo (1922-1975) -- Critique et interprétation | Rossellini, Roberto (1906-1977) -- Critique et interprétation | Visconti, Luchino (1906-1976) -- Critique et interprétation | Schefer, Jean-Louis (1938-2022) -- Critique et interprétation | Néo-réalisme (cinéma) | Temps (philosophie) -- Au cinéma | Mouvement (philosophie) | Image (philosophie) | Philosophie et cinéma | Montage (cinéma) | ",,fre | français | ,"3 disques compacts enregistrables (59 min 16 s, 1 h 13 s, 33 min 09 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503152k,38503152,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-486 (4) | ,3,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 8, Cours du 17 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Pasolini, Pier Paolo (1922-1975) -- Critique et interprétation | Rossellini, Roberto (1906-1977) -- Critique et interprétation | Visconti, Luchino (1906-1976) -- Critique et interprétation | Schefer, Jean-Louis (1938-2022) -- Critique et interprétation | Néo-réalisme (cinéma) | Temps (philosophie) -- Au cinéma | Mouvement (philosophie) | Image (philosophie) | Philosophie et cinéma | Montage (cinéma) | ",,fre | français | ,"3 disques compacts enregistrables (59 min 16 s, 1 h 13 s, 33 min 09 s)"
http://catalogue.bnf.fr/ark:/12148/cb385031517,38503151,monographie,enregistrement sonore,Document numérique | NUMAUD-128247 | ,1,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 9, Cours du 24 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Ozu, Yasujirō (1903-1963) -- Critique et interprétation | Cézanne, Paul (1839-1906) -- Critique et interprétation | Bergson, Henri (1859-1941) -- Critique et interprétation | Néo-réalisme (cinéma) | Temps (philosophie) | Mouvement (philosophie) | Image (philosophie) | Perception (philosophie) | Philosophie et cinéma | Films musicaux -- États-Unis | Espace et temps -- Au cinéma | Sémiotique et cinéma | Films burlesques -- États-Unis | ",,fre | français | ,"3 disques compacts enregistrables (1 h 08 min 58 s, 54 min 23 s, 57 min 06 s)"
http://catalogue.bnf.fr/ark:/12148/cb385031517,38503151,monographie,enregistrement sonore,Tolbiac | PDC12-487 (3) | ,2,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 9, Cours du 24 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Ozu, Yasujirō (1903-1963) -- Critique et interprétation | Cézanne, Paul (1839-1906) -- Critique et interprétation | Bergson, Henri (1859-1941) -- Critique et interprétation | Néo-réalisme (cinéma) | Temps (philosophie) | Mouvement (philosophie) | Image (philosophie) | Perception (philosophie) | Philosophie et cinéma | Films musicaux -- États-Unis | Espace et temps -- Au cinéma | Sémiotique et cinéma | Films burlesques -- États-Unis | ",,fre | français | ,"3 disques compacts enregistrables (1 h 08 min 58 s, 54 min 23 s, 57 min 06 s)"
http://catalogue.bnf.fr/ark:/12148/cb385031517,38503151,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-487 (4) | ,3,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 9, Cours du 24 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Ozu, Yasujirō (1903-1963) -- Critique et interprétation | Cézanne, Paul (1839-1906) -- Critique et interprétation | Bergson, Henri (1859-1941) -- Critique et interprétation | Néo-réalisme (cinéma) | Temps (philosophie) | Mouvement (philosophie) | Image (philosophie) | Perception (philosophie) | Philosophie et cinéma | Films musicaux -- États-Unis | Espace et temps -- Au cinéma | Sémiotique et cinéma | Films burlesques -- États-Unis | ",,fre | français | ,"3 disques compacts enregistrables (1 h 08 min 58 s, 54 min 23 s, 57 min 06 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503150w,38503150,monographie,enregistrement sonore,Document numérique | NUMAUD-128248 | ,1,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 10, Cours du 31 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Aristote (0384-0322 av. J.-C.) -- Critique et interprétation | Tati, Jacques (1907-1982) -- Critique et interprétation | Ozu, Yasujirō (1903-1963) -- Critique et interprétation | Astronomie grecque | Mouvement (philosophie) | Image (philosophie) | Philosophie et cinéma | Espace et temps -- Au cinéma | Sémiotique et cinéma | Films burlesques -- États-Unis | ",,fre | français | ,"3 disques compacts enregistrables (59 min 11 s, 1 h 07 min 27 s, 33 min 01 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503150w,38503150,monographie,enregistrement sonore,Tolbiac | PDC12-488 (3) | ,2,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 10, Cours du 31 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Aristote (0384-0322 av. J.-C.) -- Critique et interprétation | Tati, Jacques (1907-1982) -- Critique et interprétation | Ozu, Yasujirō (1903-1963) -- Critique et interprétation | Astronomie grecque | Mouvement (philosophie) | Image (philosophie) | Philosophie et cinéma | Espace et temps -- Au cinéma | Sémiotique et cinéma | Films burlesques -- États-Unis | ",,fre | français | ,"3 disques compacts enregistrables (59 min 11 s, 1 h 07 min 27 s, 33 min 01 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503150w,38503150,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-488 (4) | ,3,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 10, Cours du 31 janvier 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,,"Aristote (0384-0322 av. J.-C.) -- Critique et interprétation | Tati, Jacques (1907-1982) -- Critique et interprétation | Ozu, Yasujirō (1903-1963) -- Critique et interprétation | Astronomie grecque | Mouvement (philosophie) | Image (philosophie) | Philosophie et cinéma | Espace et temps -- Au cinéma | Sémiotique et cinéma | Films burlesques -- États-Unis | ",,fre | français | ,"3 disques compacts enregistrables (59 min 11 s, 1 h 07 min 27 s, 33 min 01 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503149p,38503149,monographie,enregistrement sonore,Document numérique | NUMAUD-128249 | ,1,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 11, Cours du 7 février 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant ; Eric Alliez, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant | Alliez, Éric (1957-....). Participant | ",Bibliothèque nationale de France (Paris),1998,,Aristote (0384-0322 av. J.-C.) -- Critique et interprétation | Platon (0427?-0348? av. J.-C.) -- Critique et interprétation | Platon (0427?-0348? av. J.-C.). Timée | Échange | Cosmogonie grecque | Mythologie grecque | Théorie de la connaissance | Temps (philosophie) | Mouvement (philosophie) | Image (philosophie) | Aberration (astronomie) | Transcendance (philosophie) | Philosophie économique | ,,fre | français | ,"3 disques compacts enregistrables (58 min 51 s, 45 min 58 s, 43 min 29 s)"
http://catalogue.bnf.fr/ark:/12148/cb38503149p,38503149,monographie,enregistrement sonore,Tolbiac | PDC12-489 (3) | ,2,"[Vérité et temps, le faussaire : année universitaire 1983-84]. Cours 11, Cours du 7 février 1984 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant ; Eric Alliez, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant | Alliez, Éric (1957-....). Participant | ",Bibliothèque nationale de France (Paris),1998,,Aristote (0384-0322 av. J.-C.) -- Critique et interprétation | Platon (0427?-0348? av. J.-C.) -- Critique et interprétation | Platon (0427?-0348? av. J.-C.). Timée | Échange | Cosmogonie grecque | Mythologie grecque | Théorie de la connaissance | Temps (philosophie) | Mouvement (philosophie) | Image (philosophie) | Aberration (astronomie) | Transcendance (philosophie) | Philosophie économique | ,,fre | français | ,"3 disques compacts enregistrables (58 min 51 s, 45 min 58 s, 43 min 29 s)"
