id,Url,"Resource class",properties_small
,http://localhost/omk_deleuze/s/cours-bnf/item/64652,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64651,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/64513,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64512,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64511,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/64360,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64359,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64358,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64357,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64356,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64355,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64354,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/64228,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64227,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64226,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64225,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64224,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64223,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64222,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64221,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/64126,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64125,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64124,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64123,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64122,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64121,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64120,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64119,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/64051,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64050,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64049,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64048,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64047,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64046,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/63931,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63930,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63929,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/63792,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63791,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63790,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63789,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63788,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63787,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63786,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63785,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63784,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63783,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/63661,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63660,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63659,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63658,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63657,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63656,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/63493,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63492,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63491,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63490,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63489,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63488,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63487,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63486,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63485,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/63334,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63333,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63332,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63331,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63330,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63329,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63328,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63327,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/63189,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63188,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63187,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63186,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63185,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63184,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63183,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63182,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63181,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/63093,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/63018,bibo:Conference,
,http://localhost/omk_deleuze/s/cours-bnf/item/62784,,
,http://localhost/omk_deleuze/s/cours-bnf/item/62778,bibo:Note,
,http://localhost/omk_deleuze/s/cours-bnf/item/62771,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/62669,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/62579,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62578,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62577,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/62426,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62425,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62424,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/62292,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62291,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62290,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62289,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/62183,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62182,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62181,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62180,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62179,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62178,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62177,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62176,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/62058,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62057,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62056,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/62020,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/62019,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61964,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61916,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61868,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61812,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61811,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61810,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61715,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61714,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61713,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61712,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61711,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61569,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61568,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61435,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61434,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61433,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61432,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61431,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61335,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61334,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61333,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61332,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61331,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61232,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61231,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61230,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61229,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61142,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61141,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61140,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61139,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/61034,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61033,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61032,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/61031,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/60876,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60875,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/60770,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60769,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/60671,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60670,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/60581,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60580,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60579,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60578,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/60456,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60455,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60454,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60453,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/60293,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60292,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60291,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60290,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60289,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/60180,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60179,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/60100,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60099,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60098,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/60097,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59971,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59970,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59850,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59849,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59848,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59847,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59846,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59845,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59844,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59843,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59711,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59710,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59709,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59708,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59622,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59621,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59482,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59481,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59480,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59428,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59427,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59349,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59348,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59347,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59346,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59345,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59240,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59239,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59163,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59162,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59161,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/59082,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/59081,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58961,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58960,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58869,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58795,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58794,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58793,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58718,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58717,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58662,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58538,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58537,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58536,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58535,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58534,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58533,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58532,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58420,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58294,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58183,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58182,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58181,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/58098,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58097,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/58096,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/57983,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57982,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57981,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57980,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/57867,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57866,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57865,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57864,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57863,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/57726,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57725,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57724,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57723,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57722,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57721,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/57611,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57610,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57609,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/57534,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57533,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57532,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57531,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57530,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57529,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/57376,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57375,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57374,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57373,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/57372,skos:Concept,
